userId,viewCount
4739411,30
9077594,30
8646032,30
162367,30
1993500,30
659471,30
562098,30
7306529,30
1942318,30
6037901,30
1213015,30
1220375,30
8199127,30
4558798,30
2953027,30
2590175,30
10622962,30
2824968,30
3362977,30
5289080,30
3926208,30
3444969,30
175538,30
8272825,30
7916271,30
1356263,30
5841586,30
246789,29
3754921,29
7748126,29
9647710,29
4269069,29
5829694,29
7448677,29
6445865,29
6715947,29
3793488,29
4848741,29
565478,29
3583315,29
7988491,29
7747366,29
1476256,29
2689075,29
6207022,29
5440923,29
954352,29
7554372,29
2091690,29
4810193,29
10834255,29
8949416,29
5071285,29
11010631,29
1303891,29
2767186,29
5898736,29
4650349,29
6607102,29
10788525,29
10545348,29
5005489,29
8763629,29
3737820,29
2413611,29
6574397,29
9138785,29
4428984,29
10482953,29
8882160,29
11537814,29
10888805,29
6271607,29
8223377,29
2858064,29
6447344,29
8157236,29
6511634,29
350646,29
95982,29
3884058,29
9363046,29
4557788,29
3333824,29
6572988,29
4195175,29
425221,29
2367449,29
10066510,29
6377065,29
7369041,29
4701813,29
6046926,29
7724575,29
10869431,29
1697777,29
7144387,29
6553228,29
4847902,29
2879666,29
5022952,29
10603740,29
4818387,29
545757,29
2396841,29
2192532,29
7128990,29
590124,29
5519724,29
3897726,29
3320403,29
3208568,28
8013639,28
183043,28
3937059,28
6066235,28
1,28
5386286,28
7428129,28
6452510,28
1960811,28
3364296,28
7512582,28
10227382,28
2244495,28
2033207,28
6889319,28
8284197,28
8877276,28
6299750,28
4775101,28
5011218,28
1019053,28
10819281,28
9921138,28
9925839,28
4527766,28
600097,28
7094098,28
2979938,28
4092788,28
3945525,28
6702463,28
47801,28
7802516,28
2941459,28
2390190,28
2467350,28
2723135,28
1992971,28
6957125,28
2045858,28
957777,28
757286,28
685911,28
1476485,28
8701831,28
4847666,28
9463184,28
3059826,28
1796838,28
11339087,28
7527252,28
7004793,28
1452179,28
10847419,28
5919778,28
11435997,28
7304657,28
1205922,28
5791891,28
7048661,28
6955779,28
5435496,28
9863747,28
4746352,28
3630049,28
7910033,28
8799862,28
2437220,28
5917286,28
4592890,28
2684746,28
3850101,28
9905691,28
7512670,28
4252235,28
414352,28
3767163,28
3129626,28
3535274,28
5978054,28
9726457,28
6940135,28
2438362,28
6848240,28
1238718,28
3903755,28
4778854,28
11575718,27
8096370,27
4225265,27
8459601,27
5944085,27
8254480,27
8048070,27
6496587,27
2734644,27
4417499,27
6602830,27
6390500,27
2380271,27
2842198,27
2440047,27
9146073,27
366846,27
3513392,27
3901003,27
3240824,27
11538953,27
3860934,27
3482112,27
3581007,27
4000556,27
4068693,27
2939202,27
4711707,27
7845581,27
3476926,27
9086481,27
4019599,27
4291134,27
4281224,27
3763562,27
9728082,27
2963394,27
3483622,27
118039,27
3766611,27
5306880,27
9874492,27
11080402,27
4073805,27
11432976,27
5409879,27
6434105,27
192506,27
9630007,27
1386772,27
7889720,27
1237421,27
255439,27
7131202,27
1119785,27
11223109,27
4088638,27
1062156,27
3930824,27
3439507,27
2771808,27
965855,27
4821834,27
1500278,27
8173307,27
2128365,27
4339150,27
5342212,27
6831620,27
3870204,27
6231474,27
6876376,27
2312736,27
5266671,27
71806,27
5456466,27
1376611,27
4795415,27
1014144,27
2638101,27
4211167,27
3246361,27
9590651,27
4576191,27
402986,27
5012489,27
4590359,27
5169324,27
6719370,27
7453259,27
5163952,27
5413633,27
1427005,27
472824,27
4451778,27
10413408,27
3282362,27
4613165,27
9038210,27
5211628,27
7242842,27
3275665,27
7831811,27
6586816,27
1618640,27
7659730,26
12173,26
151394,26
970575,26
9106992,26
2377155,26
6991104,26
4373029,26
5233669,26
248061,26
6958068,26
157350,26
49433,26
792823,26
4076214,26
102362,26
2789903,26
3885406,26
8487714,26
6967563,26
2827643,26
3829065,26
8438097,26
9248464,26
3282625,26
802519,26
5086613,26
354244,26
9146606,26
4278152,26
6314434,26
1199205,26
6535769,26
89710,26
3804477,26
149676,26
776198,26
3733474,26
4726247,26
1495,26
5501919,26
8381154,26
9299613,26
5042283,26
8157590,26
10959550,26
1311367,26
1869157,26
3977323,26
4599047,26
5526541,26
6690778,26
6821360,26
3746412,26
2665251,26
5458453,26
7283561,26
9791205,26
6347663,26
1559338,26
5414980,26
4841766,26
63042,26
5053629,26
137737,26
9454627,26
108336,26
1735452,26
3860739,26
7915501,26
6137096,26
3230449,26
9891259,26
1188736,26
3150028,26
3226041,26
3845036,26
7455358,26
2675167,26
10880510,26
4235020,26
1567692,26
4809793,26
8496663,26
5091974,26
4123128,26
2476654,26
735976,26
3679422,26
8105,26
6291057,26
5531911,26
2839450,26
121451,26
4290389,26
4156866,26
107145,26
2218711,26
3371544,26
4679635,26
7632838,26
3884938,26
130542,26
5495709,26
11359276,26
9694525,25
4782441,25
4978505,25
7771343,25
10427895,25
4211961,25
5843700,25
9402377,25
9489692,25
7697764,25
93467,25
7156802,25
8035443,25
453458,25
6010566,25
6559971,25
642347,25
2582846,25
6235605,25
7222452,25
7606610,25
11423813,25
7272811,25
2456714,25
2693749,25
1280235,25
2468302,25
10344283,25
6110373,25
1657081,25
1416241,25
2913570,25
8551579,25
301616,25
249200,25
3387379,25
5520814,25
11318134,25
6632956,25
28524,25
644154,25
25771,25
2542417,25
243004,25
8266786,25
1238968,25
3355940,25
2785725,25
6925740,25
3586455,25
11347145,25
168577,25
2529574,25
4339405,25
5798216,25
7545312,25
3440094,25
4701127,25
10502978,25
5399998,25
9604919,25
9512265,25
155999,25
2575162,25
844074,25
4788059,25
6637459,25
10523281,25
11323080,25
6788611,25
5472015,25
1005643,25
4453604,25
2601323,25
3470254,25
3427801,25
9039669,25
11535134,25
11491771,25
2952918,25
5510493,25
147680,25
2023981,25
5065642,25
6450677,25
2122044,25
1284648,25
81568,25
154808,25
7826280,25
1110860,25
5167071,25
3238939,25
58980,25
4371718,25
3507498,25
4328139,25
4527608,25
5340614,25
9279819,25
4254704,25
3926882,25
3070066,25
995623,25
3422470,25
4731148,25
10297508,25
10626858,25
7625726,25
3918791,25
11588191,25
5477027,25
3179032,25
4630657,25
7944766,25
7760295,25
413819,25
4327067,25
1054338,25
10348546,25
2549320,24
5505742,24
2416133,24
4497783,24
501599,24
1647504,24
5044476,24
1861618,24
2191977,24
472754,24
2511971,24
10893530,24
7279187,24
5161800,24
4251616,24
1028804,24
6462890,24
8156253,24
933225,24
5938793,24
4058061,24
5417715,24
4852766,24
1815688,24
4232463,24
3390695,24
9609965,24
5933066,24
9142319,24
2078142,24
1711472,24
1901332,24
607726,24
5982909,24
3837940,24
2588979,24
1440045,24
4007231,24
390614,24
8317060,24
2681695,24
1181938,24
4182789,24
6969084,24
2163471,24
9970824,24
7382621,24
11470956,24
6334381,24
4531725,24
1394429,24
1899445,24
3294085,24
8611183,24
179019,24
11350967,24
994980,24
1542294,24
4843595,24
6507445,24
6626359,24
11291265,24
1299645,24
4870453,24
1857096,24
1588,24
7144327,24
4107316,24
7444772,24
5870743,24
4364416,24
2733809,24
3537787,24
7474520,24
5008451,24
7904999,24
4259619,24
9481641,24
11340265,24
9406383,24
1951439,24
3362262,24
1448755,24
4522514,24
6201834,24
5397328,24
2729508,24
10905927,24
2368700,24
2617286,24
2351914,24
7705593,24
7552724,24
135704,24
274554,24
2082769,24
7894244,24
7033880,24
3734115,24
9180928,24
4578442,24
4715062,24
8298557,24
4462622,24
7053444,24
4548680,24
3910733,24
11270757,24
1099817,24
77310,24
6276757,24
2996085,24
8717553,24
3634814,24
3849025,24
7819465,24
4980141,24
3592195,24
8124936,24
1980490,24
1544610,24
6380049,24
983232,24
4843153,24
4257365,24
8044141,24
9173040,24
6782586,24
2184579,24
5096495,24
1206119,24
10661359,24
4695882,24
11565789,24
1548920,24
6135993,24
4536383,24
5001926,23
4385909,23
10595070,23
2659826,23
7229545,23
896771,23
7663328,23
5134127,23
9942643,23
1455767,23
7635769,23
5399619,23
4490580,23
6997110,23
6539924,23
9238360,23
9994578,23
2831645,23
8722766,23
4513596,23
11088513,23
6513229,23
6581752,23
3870597,23
2681164,23
5786549,23
1714268,23
10470,23
5828620,23
2728082,23
4178678,23
6413548,23
6809996,23
2335520,23
7916878,23
6705596,23
2693613,23
4541377,23
10126566,23
10451887,23
4830311,23
2012766,23
174859,23
7732711,23
4643687,23
8729111,23
579890,23
8588302,23
4393679,23
2218472,23
2770379,23
8021550,23
11404659,23
10583350,23
11579685,23
11417389,23
7009826,23
303972,23
6333843,23
6591533,23
849874,23
3624923,23
4536708,23
11317956,23
5906539,23
1299590,23
5173269,23
523371,23
2411065,23
228021,23
4131928,23
6100952,23
4781827,23
8994588,23
2806989,23
123952,23
10185167,23
2882139,23
11560479,23
7331501,23
9110151,23
2092721,23
5188896,23
2897278,23
4161088,23
9868924,23
6725952,23
1268076,23
4968198,23
986946,23
5786623,23
2476492,23
3990997,23
4747462,23
6351426,23
5040971,23
1021926,23
2036868,23
7089513,23
10200675,23
5198632,23
6234384,23
2510296,23
19212,23
4359315,23
3922451,23
4644990,23
2288115,23
7527303,23
10377634,23
2717007,23
7883570,23
1566354,23
4242208,23
4818672,23
1512038,23
4603415,23
7332377,23
7791760,23
6634363,23
8891820,23
9141625,23
4851290,23
94216,22
794781,22
5351160,22
4209824,22
761169,22
162640,22
10920903,22
4817310,22
4976795,22
598283,22
3088920,22
8484131,22
2615229,22
10755510,22
10674121,22
8448024,22
518170,22
2676,22
4734864,22
3749545,22
11377504,22
9759397,22
5297157,22
4681615,22
6597975,22
2049755,22
2721243,22
4762707,22
781127,22
6587050,22
6635839,22
8446156,22
4918049,22
3134824,22
1774027,22
8936049,22
2806159,22
164020,22
9002362,22
4090301,22
2823159,22
9062842,22
3953427,22
4489869,22
2629840,22
6244980,22
6672236,22
3252746,22
1329498,22
3599263,22
2788898,22
881490,22
3596376,22
7602732,22
6613204,22
4646947,22
10726108,22
6299782,22
11586040,22
4107400,22
4602451,22
8548466,22
3189044,22
8096726,22
11589220,22
5840085,22
4423575,22
6941139,22
2310597,22
68198,22
9177055,22
11569032,22
5050973,22
4621837,22
5217698,22
8303980,22
2996101,22
2990811,22
4650,22
2220995,22
9340175,22
1358906,22
10831320,22
1072656,22
3050336,22
3165753,22
361684,22
9779461,22
6192519,22
2472531,22
7242099,22
8359050,22
116575,22
3609269,22
7542768,22
779589,22
28606,22
1475769,22
3706608,22
9336686,22
7829541,22
643745,22
9950460,22
84837,22
6018712,22
6711621,22
9055841,22
3364744,22
6189896,22
4098107,22
5817217,22
3283639,22
139465,22
6382802,22
11252158,22
1933359,22
1416038,22
7869533,22
2365248,22
197992,22
3825791,22
621801,22
54536,22
997233,22
2034345,22
11308238,22
5288866,22
4573495,22
3299934,22
5752680,22
8342040,22
2372270,22
2556728,21
4681550,21
5880366,21
3427889,21
59440,21
2488596,21
632188,21
5272455,21
730474,21
10284510,21
5258783,21
881374,21
6903283,21
2895,21
164821,21
11443166,21
3685545,21
4499649,21
430327,21
4430046,21
3696042,21
169497,21
7337472,21
4352313,21
4818753,21
11191309,21
4277151,21
4465370,21
4523813,21
7665867,21
2166122,21
2405454,21
5296505,21
5498441,21
237086,21
3338807,21
6770030,21
8097329,21
2153737,21
5547828,21
831390,21
1090426,21
6318612,21
6498038,21
4584287,21
5145180,21
6855586,21
2372262,21
5803952,21
4134845,21
9731905,21
215808,21
2487413,21
1049074,21
6083133,21
1479488,21
9622371,21
6913499,21
2363109,21
7133673,21
9843719,21
1027399,21
8252000,21
7387747,21
4967997,21
9267786,21
1958876,21
345800,21
3977042,21
514569,21
1964483,21
2522293,21
29163,21
2802006,21
490305,21
2783103,21
3653196,21
11462460,21
5228778,21
2267307,21
1767448,21
630778,21
7872351,21
1479508,21
10425008,21
5935139,21
5971869,21
935471,21
5346508,21
6924333,21
878242,21
4164548,21
10429918,21
192762,21
2664124,21
6163521,21
4459753,21
4848360,21
983784,21
8148864,21
816986,21
9921958,21
611440,21
10031477,21
5295261,21
10302864,21
2519326,21
6558770,21
8614292,21
1813941,21
4439206,21
7602372,21
7139912,21
7237234,21
4945314,21
1598183,21
2961220,21
10248212,21
693378,21
1690478,21
113885,21
1388268,21
6697094,21
1814077,21
7258507,21
7192137,21
5833003,21
3870912,21
6443772,21
8619068,21
2514152,21
11211159,20
3943446,20
107559,20
9526270,20
7822967,20
2321431,20
2856251,20
9279034,20
3358846,20
9469727,20
5310373,20
6421656,20
5784865,20
11099333,20
9801298,20
2614167,20
9125784,20
2088046,20
7219101,20
4693621,20
4743911,20
10321453,20
3597704,20
4562518,20
3583984,20
7121369,20
11449267,20
5982899,20
4566658,20
3254285,20
804282,20
2540879,20
4825379,20
4780093,20
5781149,20
77462,20
7106147,20
5021788,20
9542437,20
4811829,20
5896295,20
129384,20
2926358,20
2996288,20
9056211,20
1473787,20
11496013,20
3081438,20
4276896,20
11176826,20
417574,20
3752676,20
828719,20
9020235,20
3620010,20
36169,20
8780835,20
3557311,20
9211302,20
509308,20
132585,20
3114080,20
4363607,20
10109931,20
8228090,20
5503881,20
7156729,20
1533951,20
273395,20
2583380,20
230097,20
6209334,20
6082914,20
9150696,20
7006978,20
5398208,20
1572947,20
308625,20
6323319,20
1608333,20
7590013,20
3152582,20
7747005,20
2309968,20
6313614,20
2122471,20
5830615,20
5361598,20
2325818,20
48396,20
9831,20
1309935,20
2381924,20
8071858,20
4193319,20
9228478,20
2615149,20
2756497,20
9125856,20
3196074,20
46468,20
4258298,20
4441011,20
10309751,20
176954,20
6691172,20
4465193,20
967756,20
9376756,20
699106,20
4083365,20
10235150,20
1970561,20
3904281,20
110040,20
1743668,20
2306166,20
177216,20
10864,20
2136504,20
821535,20
1533700,20
9180348,20
128963,20
5925653,20
2758447,20
5870317,20
2550625,20
10399274,20
6980117,20
2265405,20
3675121,20
10696953,20
8156169,20
2743560,20
10582337,20
8521198,20
932547,20
920351,20
7429808,20
5053912,20
3117520,20
7395726,20
5989308,20
2476162,20
8169902,20
1492834,20
2669596,20
5359166,20
3837552,20
2684443,20
4037459,20
11274595,20
6198670,20
4184279,20
140156,20
4803362,20
223845,20
8067319,20
4511680,20
8450565,20
157116,20
6817339,20
2268271,19
474743,19
10964163,19
10549323,19
4551628,19
6611551,19
7856192,19
4097588,19
3151755,19
6682830,19
412601,19
10229254,19
3264247,19
2848498,19
91691,19
6445543,19
4505565,19
7378715,19
1009681,19
354143,19
4259147,19
9477684,19
4509376,19
2043692,19
8034012,19
3571271,19
5142510,19
4432120,19
4945115,19
212338,19
3589512,19
2488450,19
8983714,19
121523,19
2436396,19
10332203,19
8146,19
5233,19
6559553,19
1431113,19
9831530,19
3048970,19
5493858,19
5468550,19
834247,19
10139555,19
673914,19
1097039,19
1990228,19
4701122,19
3222311,19
782357,19
3457533,19
1434287,19
1382486,19
2580965,19
4468005,19
2117400,19
344774,19
7965492,19
11491740,19
10450456,19
5175667,19
11062644,19
4355143,19
3539323,19
6612233,19
8611899,19
6699690,19
7283779,19
4855301,19
7536281,19
13891,19
4868950,19
4091838,19
4988731,19
70837,19
169724,19
5117987,19
1549298,19
4014317,19
139510,19
8484907,19
2625142,19
2966626,19
3076332,19
4911433,19
2334959,19
9703795,19
4280811,19
5478284,19
4909860,19
1824734,19
351980,19
3873171,19
4456326,19
8291760,19
6892525,19
3256910,19
792632,19
3574144,19
4607336,19
9987876,19
1530602,19
776106,19
11588223,19
2563902,19
562336,19
4704494,19
5909032,19
82545,19
719943,19
11279504,19
7136469,19
8227978,19
5840366,19
4202504,19
4019351,19
4909752,19
3295849,19
3889492,19
6713305,19
12023,19
8000110,19
3095972,19
6207267,19
5028503,19
8618939,19
215117,19
9529192,19
8309116,19
1259039,19
6364127,19
10548785,19
119423,19
7461066,19
2191596,19
1745671,19
574457,19
1056377,19
9219295,19
3978479,19
5108488,19
7172515,19
2121142,19
6251816,19
81529,19
194700,19
1005647,19
3365106,19
5291731,19
8701,19
6754305,19
4783451,19
7551048,19
5999264,19
5079723,19
5073290,19
2543604,19
10409914,19
6067865,19
3157990,19
5938863,19
1492054,19
100166,19
2440945,19
6396294,19
3470577,19
8964109,19
1923807,19
3119060,19
9027879,19
9425121,19
543060,19
11505666,19
43040,19
210579,19
1662931,19
4183742,19
6486622,19
3552386,19
476124,19
4566419,18
6015856,18
1472772,18
1490120,18
3734037,18
2107024,18
4793587,18
8884381,18
3505388,18
2172312,18
1511793,18
7532183,18
2360605,18
83031,18
8215,18
4991339,18
2723618,18
7765193,18
5991195,18
8424140,18
4963121,18
10466218,18
8435899,18
1077077,18
273856,18
2142,18
1289038,18
6539322,18
4496333,18
5968243,18
4001212,18
32573,18
3170862,18
4190046,18
3595146,18
4683839,18
8694181,18
9861703,18
8764916,18
10629315,18
4337025,18
223692,18
1461,18
8731551,18
5462081,18
5056129,18
1198494,18
10448355,18
2708937,18
7865066,18
6207036,18
3529002,18
5970357,18
7228902,18
4420245,18
8227017,18
7157024,18
6762190,18
2833512,18
2800074,18
1633760,18
8868819,18
2282994,18
11216937,18
462778,18
7145325,18
5406464,18
279074,18
6800994,18
6306328,18
940731,18
6287,18
6831572,18
9079925,18
2425910,18
8622522,18
8370912,18
7344830,18
3693403,18
754930,18
1189067,18
2484288,18
4224090,18
9536492,18
6959968,18
10705675,18
4575133,18
62498,18
9287635,18
3074936,18
4349772,18
7524954,18
10912044,18
2640498,18
9864028,18
5227124,18
1386524,18
259963,18
569064,18
6887831,18
11575051,18
7889103,18
8794125,18
2551839,18
5392802,18
3698943,18
8179912,18
9638018,18
2221736,18
2986836,18
7480864,18
3884343,18
6984407,18
2088604,18
2224185,18
7016757,18
9225371,18
109630,18
4724702,18
9430837,18
1187036,18
1526363,18
1380321,18
6187233,18
2354445,18
4790417,18
6996257,18
848650,18
9657814,18
9734495,18
2253134,18
8156811,18
4811084,18
8232903,18
5833640,18
8118711,18
2106663,18
3000437,18
5930151,18
3047234,18
2619497,18
4397245,18
2765204,18
6712826,18
4567205,18
6768766,18
8357137,18
10347467,18
8096498,18
2216096,18
3787503,18
8090451,18
3843056,18
3899029,18
155992,18
4120416,18
9481354,18
5069187,18
4324698,18
935880,18
2563378,18
253213,18
5947769,18
9830894,18
7966853,18
4901480,18
1920408,18
4126512,18
10471946,18
931699,18
11591154,18
3408943,18
6107580,18
6972019,18
4689460,18
2205605,18
2520938,18
11301606,18
10128965,18
4205192,18
3097211,18
6737756,18
2214,18
107680,18
6559770,18
9645277,18
9187819,18
3606401,18
4170707,18
2941362,18
9177899,18
10045757,18
3276521,18
2864946,18
11364544,18
1549423,18
124924,18
2198991,18
9101100,18
10555429,18
8828898,18
3510,18
2525302,17
40113,17
525456,17
10365590,17
839674,17
10406074,17
2155580,17
3229082,17
186164,17
7424234,17
45027,17
9391021,17
2872319,17
10660772,17
9557864,17
3013073,17
2736681,17
8647225,17
4630826,17
6291491,17
5256837,17
545076,17
2666117,17
402585,17
743289,17
4134529,17
1728230,17
5398898,17
3024847,17
4677922,17
9399766,17
4374449,17
2720461,17
8423889,17
5443563,17
8183608,17
226526,17
5365817,17
6004624,17
11107642,17
8180428,17
2538047,17
1564475,17
10882341,17
2427101,17
75751,17
2841172,17
8170165,17
10057464,17
7422482,17
4463534,17
8390400,17
1343822,17
4050419,17
4472066,17
3007,17
3468492,17
381569,17
3878177,17
7463096,17
3738047,17
7350073,17
1122328,17
2469553,17
2209582,17
67414,17
2971893,17
4662658,17
382455,17
6230500,17
8810090,17
3962658,17
8238560,17
5499456,17
2534879,17
5375719,17
6534952,17
1136570,17
2719542,17
6878816,17
5223170,17
2876096,17
3394329,17
2418165,17
1815909,17
1350289,17
2830810,17
9282752,17
518529,17
5921255,17
7938989,17
5808606,17
11445514,17
6126836,17
102818,17
362575,17
8377810,17
8249217,17
5240665,17
842839,17
3745831,17
7187856,17
8996114,17
3364623,17
6544781,17
11027070,17
1191146,17
856359,17
6343544,17
7960659,17
6670327,17
7817805,17
164154,17
139245,17
448649,17
4846477,17
7383798,17
9682092,17
9329724,17
5059979,17
9201562,17
1706051,17
2152543,17
1141136,17
1113875,17
2740969,17
6711678,17
8066917,17
1013065,17
3582395,17
7053464,17
737146,17
2516046,17
5487070,17
4251070,17
8314317,17
4097750,17
6565885,17
7183228,17
1506530,17
5164344,17
11093592,17
7707323,17
746802,17
7754177,17
9667904,17
6194509,17
6198296,17
3129881,17
7938422,17
10037607,17
5794273,17
2842242,17
1369446,17
4293737,17
4629264,17
9391808,17
5702792,17
5897863,17
10854748,17
11270386,17
6139472,17
198081,17
4136945,17
9632801,17
1201448,17
5097404,17
8256944,17
1977434,17
1252341,17
4683966,17
1326607,17
4014951,17
8834749,17
199435,17
5131622,17
11481740,17
6910339,17
3935136,17
751495,17
8856385,17
4304791,17
7837809,17
98099,17
2021071,17
8303288,17
9371496,17
3471783,17
3283123,17
2823494,17
2507043,17
7036249,17
270006,17
4445094,17
7386760,17
203424,17
62823,17
771002,17
11241415,17
4599020,17
10365827,17
4417314,17
1495641,17
3449296,17
11522196,17
5028366,17
330285,17
8228606,17
2644401,17
4122065,17
5110870,17
6396284,17
1211887,17
9846793,17
34326,17
4724859,17
10419591,17
9025811,17
26968,17
3533987,17
10644923,17
5225035,17
11484964,17
5826475,17
9019332,17
6013970,17
1185664,17
9555086,17
6472487,17
5355889,17
7350938,17
4563117,17
4044821,17
9064025,16
8371693,16
9072877,16
216690,16
8602598,16
8245754,16
3281114,16
11575727,16
11592007,16
8803938,16
996929,16
542829,16
5297470,16
3249420,16
2648992,16
3536480,16
4062797,16
1687305,16
5114238,16
2104413,16
3857138,16
2954183,16
7564,16
11344785,16
9494480,16
9036362,16
6639739,16
49199,16
3775808,16
631957,16
10555163,16
5007981,16
2796745,16
8822463,16
8766234,16
429449,16
3020371,16
5172765,16
2811874,16
2402762,16
3412172,16
8629069,16
6702244,16
7761169,16
4078152,16
8118516,16
3811055,16
6508574,16
8862652,16
17543,16
561884,16
1201698,16
5375367,16
8296133,16
7024234,16
172686,16
5752505,16
2531886,16
8352285,16
5424347,16
7115955,16
1566528,16
4362430,16
5250571,16
5759172,16
2295610,16
6755160,16
4502165,16
68253,16
8399345,16
10182820,16
607133,16
4509390,16
11506137,16
4288760,16
6060931,16
7023434,16
1601285,16
1335342,16
1974632,16
8579526,16
2476735,16
6315658,16
2856241,16
1072443,16
6625571,16
321269,16
9961914,16
3811341,16
4494699,16
7326827,16
2276647,16
6989807,16
2672014,16
181621,16
9609614,16
165658,16
8790712,16
2616673,16
7380510,16
3877447,16
8911675,16
7333356,16
631509,16
1263964,16
5978748,16
2663224,16
8223547,16
11499416,16
6344860,16
7102396,16
6895526,16
181297,16
764635,16
7527163,16
6321187,16
4191575,16
7419998,16
709567,16
2373731,16
3239386,16
954697,16
2046669,16
1377481,16
1263221,16
583676,16
5497492,16
1183065,16
11586542,16
7895483,16
130970,16
698588,16
4781844,16
8543907,16
5201182,16
4634378,16
2739784,16
2841278,16
2614286,16
6597314,16
5425902,16
4733767,16
8932480,16
9457171,16
5572972,16
3745288,16
4456152,16
7388638,16
6109787,16
4249149,16
2371440,16
1085958,16
4410455,16
9381764,16
678218,16
186537,16
771146,16
11050480,16
886689,16
10213537,16
5835294,16
118608,16
222391,16
11457309,16
281552,16
837489,16
10603847,16
2611567,16
2830767,16
5224402,16
2552192,16
3639995,16
5010624,16
2374394,16
2472291,16
5395533,16
3038598,16
5876672,16
7557593,16
2979776,16
2354513,16
2335416,16
9815417,16
638177,16
3129086,16
6742253,16
4779572,16
2586737,16
529311,16
2097920,16
2241374,16
3378918,16
5541446,16
5025904,16
9718420,16
1096210,16
5527587,16
3203449,16
7541167,16
2097177,16
10742,16
2216186,16
18295,16
7834770,16
5177923,16
4819111,16
6191784,16
7611311,16
2823624,16
6260035,16
6039399,16
1278464,16
9338033,16
8598325,16
4555026,16
10709959,16
3309011,16
1893149,16
5827181,16
77044,16
8957868,16
8932041,16
9716286,16
1043606,16
8052035,16
1494003,16
2297508,16
2874242,16
90755,16
11130649,16
93148,16
2537132,16
4450752,16
1275329,16
96946,16
4166043,16
3593142,16
3950398,16
4429382,16
1840148,16
1173372,15
1943634,15
6764,15
4011390,15
11080876,15
3865690,15
193723,15
2662055,15
2698219,15
13068,15
8656372,15
3656109,15
234161,15
10647388,15
6622827,15
3702702,15
9118014,15
2857480,15
892425,15
8041728,15
5211909,15
8906237,15
2467738,15
6159988,15
2262979,15
11463175,15
2031512,15
875204,15
3454897,15
4489477,15
1430654,15
5380886,15
5163876,15
10771753,15
3212204,15
1597079,15
6378071,15
4628523,15
4854736,15
1929243,15
4526370,15
6833752,15
1763150,15
9266475,15
853486,15
1154214,15
3915079,15
275939,15
9053248,15
7856154,15
1339779,15
1193274,15
10598811,15
2579198,15
2554027,15
6589708,15
415402,15
2420622,15
4616062,15
5028972,15
5266091,15
4002255,15
1697543,15
27242,15
321576,15
4096859,15
73137,15
1637363,15
8541405,15
4629503,15
10493091,15
5441970,15
546565,15
8903239,15
5134056,15
946992,15
1557529,15
6951719,15
3934368,15
4922653,15
7219786,15
9870639,15
2525360,15
9187572,15
4199381,15
1824457,15
5300647,15
2529057,15
78344,15
6641867,15
2790468,15
723859,15
6805071,15
4401804,15
2805813,15
3733361,15
7941550,15
788894,15
6467033,15
4389582,15
1400222,15
642113,15
4124539,15
2376246,15
110233,15
4125398,15
3832379,15
14770,15
9379384,15
5085500,15
9536221,15
7312666,15
8687327,15
6097581,15
9839450,15
2076622,15
909120,15
5056105,15
1349325,15
8370479,15
4027094,15
8624165,15
5842611,15
3031954,15
4533920,15
5827604,15
2172927,15
1596408,15
2529048,15
2165433,15
7043733,15
2588159,15
8193970,15
9727742,15
8280850,15
7155777,15
1439485,15
5339581,15
50781,15
3006255,15
126842,15
7755929,15
3213131,15
4389787,15
9890990,15
2487262,15
182990,15
1303637,15
1072359,15
1244495,15
8230995,15
166539,15
1509891,15
9757380,15
4847080,15
2118182,15
70659,15
7989490,15
3630489,15
7130879,15
2153259,15
6847492,15
4459882,15
4391647,15
127658,15
4525734,15
6414358,15
5796385,15
2329370,15
2660648,15
7023215,15
1070813,15
5392941,15
3766438,15
2171443,15
4283552,15
5658110,15
11329149,15
403171,15
4719378,15
4086206,15
11293621,15
4003060,15
4814851,15
141871,15
6962128,15
2953888,15
5509707,15
5925662,15
9665129,15
11110234,15
7048977,15
1360637,15
7244209,15
10763581,15
7642999,15
150474,15
8044682,15
1386526,15
9828916,15
4239573,15
4033236,15
4477914,15
814906,15
8809920,15
7405622,15
764370,15
4181075,15
7920141,15
327546,15
319699,15
4132325,15
64935,15
9588198,15
3946775,15
1964390,15
9795926,15
2146779,15
4894,15
3236016,15
1718246,15
2319268,15
10780059,15
3192049,15
655523,15
6291282,15
3600809,15
125620,15
6643729,15
6510,15
602032,15
8730928,15
6832822,15
9026433,15
3621007,15
8556360,15
7016666,15
8385618,15
3443126,15
2194362,15
4040824,15
7622246,15
11564875,15
6765910,15
4918278,15
353076,15
5796714,15
6620236,15
1725462,15
11576910,15
6902777,15
2253481,15
731285,15
5190167,15
4683084,15
149513,15
9180577,15
1100017,15
6044938,15
9198784,15
131865,15
5344412,15
2261693,15
1714925,15
6670621,15
4333037,15
2900990,15
2197490,15
10834889,15
377538,15
4679373,15
237576,15
996736,15
4450366,15
8788032,15
3657797,15
10172317,15
3101290,15
332714,15
10537636,15
3829122,15
196553,15
2793091,15
1213012,15
7480904,15
96781,15
11109661,15
4647559,15
316523,15
49343,15
5470820,15
5086890,15
9855957,15
8619385,15
1407448,15
5947228,15
3678039,15
2786375,15
1760810,15
7013107,14
4090209,14
6638906,14
4447923,14
207632,14
121259,14
4361209,14
10716547,14
3991976,14
7544886,14
9087490,14
2788229,14
6682133,14
7791831,14
25734,14
1680123,14
765434,14
7897612,14
5352467,14
5460126,14
