t_sec,count,p50_ms,p95_ms,p99_ms,p999_ms
846.0,205,25.852272727272727,295.00000000000006,458.9999999999997,495.8999999999998
851.1,141,33.71212121212121,323.7499999999998,464.7500000000001,496.47500000000025
856.2,115,33.5,434.78260869565224,712.4999999999986,971.2500000000013
861.4,67,64.06250000000001,439.09090909090907,487.8181818181818,498.7818181818183
866.4,250,20.3125,378.9473684210526,484.21052631578954,875
871.5,143,39.583333333333336,375.6521739130434,475.13043478260863,497.51304347826084
876.6,200,22.413793103448278,300.00000000000006,460.00000000000006,496.0000000000002
881.7,133,29.924242424242426,352.2222222222221,470.44444444444423,497.0444444444443
886.9,128,31.481481481481485,329.33333333333314,465.8666666666667,496.58666666666664
893.7,275,24.264705882352942,322.5806451612903,464.51612903225805,496.45161290322613
898.8,155,29.80769230769231,365.2173913043478,473.04347826086934,497.3043478260869
903.8,160,35.714285714285715,360.8695652173913,472.1739130434784,497.2173913043479
908.9,229,25.245098039215687,323.8461538461536,464.76923076923094,496.4769230769229
916.1,208,29.23728813559322,416.92307692307685,3335.99999999999,4833.600000000001
921.1,1076,9.314720812182742,76.39175257731956,98.57731958762888,495.6571428571416
926.1,791,9.173387096774194,86.36075949367084,324.22222222222297,482.4222222222211
931.2,1236,7.642045454545455,77.61467889908259,119.69230769231078,461.9692307692276
936.2,594,3.605633802816901,71.27906976744181,98.90697674418598,452.47999999999587
941.3,425,8.185483870967742,99.62121212121212,419.0476190476191,491.90476190476176
946.3,258,24.296875000000004,131.42857142857127,426.28571428571394,492.62857142857195
951.6,150,30.092592592592595,285.7142857142857,457.14285714285717,495.71428571428555
958.1,259,30.580357142857146,327.33333333333314,465.46666666666704,496.54666666666645
963.2,235,35.59027777777778,369.44444444444446,473.8888888888889,497.38888888888874
968.2,225,24.807692307692307,350,470.00000000000006,497.0000000000001
973.3,206,33.45070422535212,328.33333333333314,465.6666666666667,496.56666666666695
978.3,207,28.125,319.9999999999996,464.00000000000006,496.40000000000015
983.4,191,39.94565217391305,413.7142857142856,522.5000000000009,952.2499999999993
988.6,188,32.87037037037037,336.5217391304347,467.3043478260871,496.73043478260894
993.6,251,30.720338983050848,343.1249999999999,468.62500000000017,496.8625
998.8,184,34.375,388.4848484848483,477.69696969696963,497.76969696969707
1003.9,161,32.720588235294116,392.6666666666665,478.53333333333313,497.85333333333335
1009.0,155,31.640625000000007,393.1034482758621,478.6206896551722,497.8620689655172
1014.4,185,31.94444444444445,352,470.40000000000015,497.04
1021.4,165,35.66176470588235,446.875,891.6666666666657,4340.000000000032
1026.4,97,31.61764705882353,407.6190476190474,481.5238095238096,498.1523809523811
1033.9,174,19.705882352941178,307.49999999999955,481.49999999999983,4303.999999999974
1038.9,1115,7.957142857142857,88.27319587628867,497.27272727272566,4594.545454545451
1044.0,757,12.714723926380369,92.2191011235955,373.83333333333246,487.3833333333343
1049.0,801,14.045454545454545,99.53539823008848,2711.428571428574,4771.142857142845
1054.0,851,14.237012987012989,129.99999999999943,426.00000000000006,492.6
1059.2,480,10.5,93.47826086956522,393.3333333333331,489.333333333333
1064.2,278,22.42857142857143,258.26086956521675,451.65217391304304,495.16521739130405
1069.3,214,27.564102564102566,374.1176470588233,474.8235294117645,497.4823529411765
1074.4,257,24.51086956521739,309.62962962962933,461.9259259259261,496.1925925925925
1079.5,177,35.049019607843135,373.57142857142867,474.71428571428555,497.4714285714287
1086.5,327,34.10326086956522,411.91489361702105,727.5000000000015,972.7500000000002
1091.6,185,35.45918367346939,387.87878787878793,477.5757575757577,497.75757575757575
1096.7,203,31.925675675675677,343.8461538461538,468.7692307692307,496.8769230769231
1101.8,179,16.982758620689655,374.73684210526284,2613.333333333344,4761.333333333331
1106.9,203,47.083333333333336,498.8,898.5,989.8499999999999
1112.2,184,31.132075471698112,339.9999999999998,468,496.8
1117.5,170,40.10416666666667,378.57142857142856,475.7142857142859,497.5714285714288
1122.6,188,30.28846153846154,376.6666666666666,530.0000000000011,953.000000000003
1127.7,180,38.492063492063494,350,469.9999999999999,496.9999999999999
1132.8,176,35.416666666666664,248.57142857142824,449.71428571428595,494.97142857142893
1138.2,198,34.02777777777778,341.5999999999999,468.32000000000016,496.83199999999994
1143.2,165,35.96938775510204,379.16666666666663,489.16666666666663,917.500000000004
1149.7,213,35.040983606557376,358,471.60000000000014,497.16000000000014
1154.9,162,32.89473684210527,205.45454545454567,441.09090909090895,494.1090909090907
1161.7,162,23.421052631578945,371.5789473684212,1759.999999999991,4675.999999999987
1166.8,990,9.916201117318435,93.4659090909091,1953.8461538461609,4695.3846153846125
1171.8,717,17.10820895522388,224.23076923076906,444.8461538461542,494.4846153846155
1176.9,930,8.8,76.94805194805195,161.81818181818346,466.18181818182
1181.9,1315,6.226114649681529,86.21031746031746,330.3225806451602,483.0322580645154
1187.0,551,7.079439252336448,49.06249999999998,94.29545454545458,426.53333333332745
1192.0,303,17.03125,90.46874999999997,297.99999999999807,479.80000000000024
1197.1,281,16.5,91.10294117647058,359.49999999999994,485.94999999999976
1202.2,224,28.278688524590166,126.66666666666609,425.33333333333303,492.5333333333337
1207.3,202,18.152173913043477,324.3478260869561,464.8695652173912,496.4869565217392
1213.7,230,35.909090909090914,364.7058823529412,472.94117647058806,497.294117647059
1218.7,161,27.546296296296298,96.05769230769229,392.6666666666657,489.26666666666665
1224.0,53,175.00000000000003,934.9999999999994,3939.9999999999977,4894.0000000000055
1229.0,117,39.45312500000001,431.17647058823513,486.2352941176471,498.6235294117647
1234.1,142,35.7843137254902,370.9090909090911,474.18181818181836,497.4181818181819
1239.3,107,37.50000000000001,347.1428571428569,469.4285714285712,496.94285714285724
1244.5,78,40,482.8571428571428,1879.9999999999955,4687.999999999988
1249.6,39,178.2608695652174,483.47826086956525,804.9999999999998,980.4999999999993
1254.7,142,38.00000000000001,411.2500000000001,482.25000000000017,498.225
1259.7,146,36.29032258064517,399.3103448275861,479.8620689655172,497.98620689655195
1265.0,164,29.838709677419356,357.39130434782584,471.478260869565,497.14782608695674
1270.1,48,46.15384615384615,431.4285714285713,486.2857142857142,498.62857142857143
1277.0,264,32.142857142857146,392.2448979591836,478.44897959183686,497.84489795918364
1282.4,176,38.235294117647065,430.9803921568627,486.1960784313727,498.61960784313743
1287.6,90,42.1875,436.3636363636364,549.9999999999972,954.9999999999983
1292.7,161,32.720588235294116,399.2857142857141,491.2857142857141,919.4999999999993
1297.7,185,33.244680851063826,372.41379310344826,474.48275862068976,497.44827586206895
1302.8,187,26.83823529411765,337.3913043478262,467.47826086956513,496.7478260869563
1307.9,152,41.02564102564103,387.40740740740756,477.4814814814814,497.7481481481484
1312.9,200,23.448275862068968,289.4736842105263,457.89473684210526,495.7894736842108
1318.0,208,34.313725490196084,377.64705882352933,475.52941176470574,497.55294117647065
1323.0,95,26.875000000000004,3812.5,4762.499999999999,4976.25
1328.1,1034,14,89.26356589147285,327.6666666666662,482.7666666666649
1333.1,1022,10.218446601941748,87.88793103448275,322.2608695652169,482.22608695652093
1339.8,1284,8.789954337899545,85.30973451327431,334.3225806451624,483.4322580645148
1344.9,400,6.666666666666666,81.57894736842105,376.9230769230769,487.6923076923084
1349.9,275,20.361842105263158,133.33333333333334,426.66666666666663,492.66666666666725
1355.0,256,19.090909090909093,97.80487804878048,406.9090909090909,490.6909090909091
1360.0,197,23.75,364.13793103448245,472.82758620689657,497.2827586206896
1365.1,178,31.25,321.9999999999999,464.40000000000003,496.4400000000001
1370.2,143,36.85897435897436,389.9999999999999,477.9999999999999,497.8
1375.2,150,35,400,480,497.9999999999999
1380.3,129,18.750000000000004,545.833333333333,975.8333333333329,4484.000000000037
1385.4,116,38.63636363636363,414.0740740740739,482.8148148148149,498.28148148148153
1390.9,198,36.87500000000001,395.78947368421046,479.15789473684225,497.9157894736842
1396.1,112,38.12500000000001,391.7647058823528,497.17647058823525,944.0000000000026
1403.8,128,40.833333333333336,427.99999999999994,496.26666666666665,936
1408.9,136,42.241379310344826,399.25925925925907,479.8518518518516,497.9851851851853
1414.0,139,39.112903225806456,410.32258064516105,482.06451612903214,498.2064516129031
1419.2,109,59.00000000000001,435.8823529411765,487.1764705882352,498.7176470588236
1424.3,126,36.111111111111114,399.04761904761887,495.047619047619,936.9999999999976
1429.4,129,34.9264705882353,453.33333333333326,838.7499999999992,983.8750000000011
1434.6,100,47.82608695652174,437.5,487.50000000000006,498.7500000000001
1439.6,149,44.09722222222223,436.59574468085094,487.3191489361701,498.731914893617
1444.7,61,47.5,458.99999999999994,695.0000000000002,969.5
1449.8,146,38.392857142857146,402.6666666666665,480.53333333333325,498.05333333333357
1455.3,113,34.659090909090914,405.83333333333326,481.16666666666674,498.1166666666667
1460.5,117,43.5,426.8749999999999,485.375,498.53749999999997
1468.2,144,66.07142857142857,445.6603773584905,489.1320754716981,498.91320754716986
1473.5,86,65.78947368421053,442.66666666666674,488.53333333333336,498.85333333333335
1478.6,32,240,733.333333333333,946.6666666666665,994.6666666666666
1483.6,0,,,,
1490.3,0,,,,
1495.4,0,,,,
1500.4,0,,,,
